Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,4,3
Cat,1,Persian,Female,White,No Color,Medium,Long,No,No,Healthy,800,3,2
Cat,1,Domestic Medium Hair,Male,Black,Gray,Medium,Medium,No,No,Healthy,0,,4
Dog,20,Mixed Breed,Female,Brown,White,Medium,Medium,Yes,Yes,Healthy,0,4,4
Cat,8,Domestic Short Hair,Female,Black,Yellow,Small,Short,Yes,Not Sure,Healthy,0,2,3
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,2,3
Dog,1,Mixed Breed,Male,Brown,White,Medium,Medium,Not Sure,No,Healthy,0,4,4
Cat,12,Domestic Short Hair,Male,Black,Gray,Medium,Medium,Yes,No,Healthy,0,1,1
Dog,24,Mixed Breed,Male,White,No Color,Medium,Short,Not Sure,Not Sure,Minor Injury,20,1,4
Dog,2,Mixed Breed,Female,Yellow,No Color,Medium,Short,Yes,No,Healthy,0,1,1
Dog,84,Cocker Spaniel,Female,Black,Gray,Medium,Long,Yes,No,Healthy,0,,4
Dog,2,Doberman Pinscher,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,5,3
Cat,12,Calico,Female,Black,Yellow,Medium,Medium,Yes,Yes,Healthy,0,1,4
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,0,4,1
Dog,12,Mixed Breed,Male,Brown,White,Medium,Medium,Not Sure,Not Sure,Healthy,0,3,1
Dog,60,Schnauzer,Female,Black,Cream,Small,Short,Yes,Yes,Healthy,300,,2
Dog,12,Mixed Breed,Female,Black,No Color,Medium,Short,Yes,Yes,Healthy,250,2,4
Cat,1,Domestic Short Hair,Female,Black,Gray,Medium,Short,No,No,Healthy,0,7,1
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,0,3,2
Dog,12,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,3,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,,4
Dog,39,Mixed Breed,Male,White,No Color,Small,Long,Yes,Yes,Healthy,0,3,4
Dog,2,Mixed Breed,Female,Golden,No Color,Medium,Short,No,No,Healthy,20,1,3
Cat,5,Domestic Short Hair,Male,Yellow,White,Medium,Short,Yes,Yes,Healthy,100,1,4
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,,4
Dog,3,English Pointer,Male,Black,White,Medium,Short,Not Sure,No,Healthy,0,1,2
Cat,2,Ragdoll,Female,Brown,Cream,Small,Medium,No,No,Healthy,0,0,4
Dog,2,Belgian Shepherd Malinois,Female,Black,Brown,Medium,Medium,Not Sure,No,Healthy,0,4,2
Dog,6,Mixed Breed,Female,Black,No Color,Large,Medium,Yes,Yes,Healthy,0,6,4
Dog,2,Mixed Breed,Female,Brown,White,Medium,Medium,No,No,Healthy,0,3,3
Dog,1,Mixed Breed,Male,Brown,No Color,Medium,Short,No,No,Healthy,0,,8
Cat,6,Domestic Long Hair,Female,Golden,No Color,Large,Long,Yes,No,Healthy,100,1,4
Dog,1,Mixed Breed,Male,Black,No Color,Medium,Medium,No,No,Healthy,0,3,1
Cat,2,Domestic Short Hair,Male,White,No Color,Medium,Short,No,No,Healthy,0,5,4
Cat,2,Tabby,Male,Black,White,Medium,Short,Yes,No,Healthy,50,4,1
Dog,2,Mixed Breed,Female,Cream,No Color,Medium,Short,Yes,Yes,Healthy,0,,4
Dog,1,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,1,2
Cat,3,Domestic Short Hair,Male,Cream,No Color,Small,Short,Not Sure,Not Sure,Healthy,0,1,2
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Long,Yes,No,Healthy,0,4,2
Dog,5,Poodle,Male,Cream,White,Medium,Medium,Yes,Not Sure,Healthy,0,,1
Dog,3,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,2,4
Dog,9,Mixed Breed,Female,Black,Brown,Medium,Short,No,Yes,Healthy,0,,7
Dog,3,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,0,,0
Dog,14,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,Yes,Healthy,0,1,1
Dog,8,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,50,3,3
Cat,2,Domestic Short Hair,Male,Black,Gray,Small,Short,Not Sure,Not Sure,Healthy,0,7,1
Dog,72,Labrador Retriever,Male,Cream,No Color,Large,Short,Yes,No,Healthy,0,3,0
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Short,No,No,Healthy,0,,3
Dog,12,Mixed Breed,Female,Brown,No Color,Medium,Short,No,Yes,Healthy,0,,4
Dog,1,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,3
Cat,8,Domestic Short Hair,Female,Cream,White,Medium,Medium,Yes,No,Healthy,0,5,3
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Medium,No,No,Healthy,0,5,3
Cat,24,Siamese,Female,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,3,4
Dog,2,Doberman Pinscher,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,4,3
Dog,12,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,Yes,Healthy,0,1,3
Dog,1,Rottweiler,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,6,2
Cat,1,Domestic Medium Hair,Female,Black,Gray,Medium,Medium,No,No,Healthy,0,3,2
Cat,1,Domestic Medium Hair,Female,Black,Yellow,Medium,Medium,No,No,Healthy,0,8,2
Dog,1,Mixed Breed,Female,Brown,White,Medium,Short,Yes,No,Healthy,0,8,2
Cat,5,Oriental Short Hair,Female,Brown,Cream,Medium,Medium,No,No,Healthy,0,3,4
Dog,8,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,,2
Cat,1,Domestic Medium Hair,Female,Brown,No Color,Small,Medium,Yes,No,Healthy,0,6,2
Dog,36,Mixed Breed,Male,Brown,No Color,Medium,Short,No,Yes,Minor Injury,0,4,4
Dog,7,Mixed Breed,Female,Brown,Golden,Medium,Medium,Yes,Yes,Healthy,0,,4
Dog,36,Poodle,Female,Black,White,Small,Medium,Not Sure,Not Sure,Healthy,0,1,2
Dog,72,German Shepherd Dog,Male,Black,Brown,Large,Short,Yes,No,Healthy,250,3,1
Cat,8,Persian,Female,Brown,White,Medium,Medium,Yes,No,Healthy,0,,4
Cat,3,Domestic Medium Hair,Male,Black,Brown,Small,Medium,Yes,Yes,Healthy,0,,5
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Short,Yes,No,Healthy,0,1,1
Cat,2,Domestic Short Hair,Female,Black,Cream,Small,Short,No,No,Healthy,0,,5
Dog,12,Mixed Breed,Male,Brown,Yellow,Medium,Medium,Not Sure,Not Sure,Healthy,0,,1
Cat,8,Domestic Short Hair,Male,Golden,Yellow,Small,Short,No,Not Sure,Healthy,0,,8
Dog,4,Mixed Breed,Male,Golden,No Color,Medium,Medium,Yes,Yes,Healthy,0,3,4
Dog,2,Mixed Breed,Female,Cream,White,Medium,Short,No,No,Healthy,0,,2
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,0,,7
Dog,24,Chihuahua,Male,Cream,No Color,Small,Short,Yes,No,Minor Injury,0,2,4
Dog,3,Mixed Breed,Male,Brown,Gray,Medium,Short,Yes,No,Healthy,0,3,3
Cat,1,Domestic Short Hair,Female,Black,Brown,Small,Short,No,No,Healthy,0,4,3
Dog,60,Golden Retriever,Male,Golden,No Color,Large,Medium,Not Sure,Not Sure,Healthy,0,1,2
Cat,6,Oriental Short Hair,Female,Black,Gray,Medium,Short,Yes,Yes,Healthy,0,2,2
Cat,4,Domestic Short Hair,Male,Golden,White,Medium,Short,Yes,Yes,Healthy,0,3,4
Cat,8,Javanese,Female,Gray,White,Medium,Short,No,No,Healthy,0,3,4
Dog,1,Mixed Breed,Female,White,No Color,Medium,Short,Not Sure,No,Healthy,0,3,2
Dog,0,Mixed Breed,Female,Brown,Cream,Medium,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,5,2
Cat,3,Domestic Short Hair,Male,Black,Brown,Small,Short,Not Sure,Not Sure,Healthy,0,4,2
Dog,3,Mixed Breed,Male,Golden,Cream,Medium,Short,No,No,Healthy,0,,5
Dog,29,Golden Retriever,Male,Brown,Golden,Large,Long,Not Sure,No,Healthy,400,,3
Dog,24,Poodle,Male,Brown,No Color,Small,Medium,Not Sure,No,Healthy,0,,1
Cat,1,American Shorthair,Female,Black,White,Small,Short,No,No,Healthy,0,1,1
Cat,10,Domestic Short Hair,Male,Golden,No Color,Medium,Short,Yes,No,Healthy,0,,5
Cat,24,Siamese,Male,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,4,3
Cat,12,Domestic Short Hair,Female,Yellow,White,Medium,Short,Not Sure,Not Sure,Healthy,0,,1
Dog,30,Mixed Breed,Male,Cream,No Color,Medium,Medium,Not Sure,No,Healthy,0,1,4
Dog,5,Mixed Breed,Male,Black,No Color,Medium,Medium,Yes,No,Healthy,0,3,3
Cat,12,Domestic Short Hair,Female,Black,White,Medium,Medium,No,No,Healthy,0,2,4
Cat,3,Domestic Medium Hair,Male,White,No Color,Small,Medium,No,No,Healthy,0,5,1
Cat,12,Domestic Short Hair,Male,Yellow,No Color,Medium,Short,Yes,Yes,Healthy,0,,4
Cat,1,American Shorthair,Female,Black,Brown,Medium,Short,No,No,Healthy,0,,5
Cat,2,Domestic Medium Hair,Female,Gray,No Color,Small,Medium,No,No,Healthy,0,,2
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,Not Sure,Healthy,0,,5
Dog,1,Mixed Breed,Female,Cream,No Color,Medium,Medium,Not Sure,No,Healthy,0,5,2
Dog,12,Mixed Breed,Female,Cream,No Color,Small,Long,Yes,Not Sure,Healthy,0,3,3
Dog,2,Mixed Breed,Female,Brown,Golden,Small,Short,No,No,Healthy,150,,3
Dog,36,Poodle,Male,Brown,No Color,Medium,Long,Yes,No,Healthy,150,3,2
Dog,4,Mixed Breed,Male,Golden,No Color,Medium,Medium,Yes,Yes,Healthy,300,4,4
Dog,2,Mixed Breed,Male,Brown,No Color,Small,Short,No,No,Minor Injury,0,1,4
Dog,1,Mixed Breed,Female,Black,No Color,Medium,Short,No,No,Healthy,0,1,2
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,13,2
Cat,12,Domestic Long Hair,Female,Black,Gray,Medium,Long,Not Sure,Not Sure,Healthy,0,7,3
Dog,24,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,250,2,4
Cat,24,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,Yes,Yes,Healthy,0,,5
Dog,7,Mixed Breed,Female,Brown,White,Medium,Short,Not Sure,Not Sure,Healthy,0,,1
Cat,1,Domestic Medium Hair,Female,White,No Color,Small,Medium,No,No,Healthy,0,10,1
Dog,12,Mixed Breed,Female,Brown,White,Medium,Medium,Yes,Yes,Minor Injury,0,2,4
Dog,7,Mixed Breed,Female,Brown,Cream,Medium,Short,Yes,Not Sure,Healthy,0,2,3
Dog,2,Mixed Breed,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,3,2
Dog,36,Mixed Breed,Female,Black,White,Large,Short,Yes,Yes,Healthy,0,2,4
Dog,1,Mixed Breed,Female,Cream,No Color,Medium,Medium,No,No,Healthy,0,5,3
Dog,36,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,Not Sure,Healthy,0,,1
Dog,48,Mixed Breed,Male,Brown,No Color,Medium,Short,Yes,Yes,Healthy,50,,3
Cat,3,Domestic Short Hair,Male,Golden,White,Small,Short,Yes,No,Healthy,0,3,2
Cat,7,Domestic Medium Hair,Female,Cream,White,Large,Medium,No,No,Healthy,0,,4
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,Not Sure,Healthy,0,1,4
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,3
Cat,1,Siamese,Female,White,No Color,Medium,Medium,No,No,Healthy,0,1,2
Dog,36,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,,1
Dog,18,Chihuahua,Male,Cream,White,Small,Short,Yes,No,Healthy,200,3,3
Dog,48,Mixed Breed,Female,Black,Cream,Medium,Medium,Yes,Yes,Healthy,0,5,4
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,,1
Dog,36,Shih Tzu,Male,Brown,White,Small,Medium,No,No,Healthy,100,1,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,2,2
Cat,4,Domestic Short Hair,Male,Gray,No Color,Medium,Medium,No,No,Healthy,0,1,3
Cat,3,Domestic Short Hair,Female,Black,White,Large,Short,Yes,No,Healthy,0,2,1
Dog,24,Mixed Breed,Male,Cream,No Color,Medium,Medium,Not Sure,No,Healthy,0,5,3
Cat,16,Domestic Long Hair,Male,Gray,No Color,Large,Long,Yes,Not Sure,Healthy,0,2,4
Dog,2,Mixed Breed,Male,Brown,White,Medium,Medium,Yes,No,Healthy,0,3,3
Dog,2,Mixed Breed,Female,Brown,White,Medium,Medium,No,No,Healthy,0,2,4
Dog,4,Mixed Breed,Female,Brown,White,Medium,Medium,Yes,Not Sure,Healthy,0,3,4
Dog,36,Mixed Breed,Female,Cream,No Color,Large,Short,Yes,Not Sure,Healthy,100,1,4
Cat,24,Domestic Medium Hair,Female,White,No Color,Medium,Medium,Not Sure,Not Sure,Healthy,150,2,3
Cat,5,Domestic Medium Hair,Female,Brown,White,Medium,Medium,Yes,No,Healthy,0,,5
Dog,3,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,5,2
Dog,4,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,4,2
Cat,18,Domestic Short Hair,Female,Black,White,Medium,Short,Yes,Yes,Healthy,0,,3
Dog,2,Terrier,Female,Black,Brown,Small,Short,No,No,Healthy,0,,10
Dog,102,Mixed Breed,Male,Brown,White,Medium,Short,Not Sure,Not Sure,Healthy,0,1,4
Cat,7,Domestic Short Hair,Male,Golden,White,Small,Short,Yes,Yes,Healthy,0,1,1
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,3,2
Dog,24,Mixed Breed,Male,Brown,White,Medium,Short,Not Sure,Not Sure,Healthy,0,5,4
Cat,3,Domestic Short Hair,Male,Brown,Cream,Small,Short,No,No,Minor Injury,0,1,4
Dog,1,Mixed Breed,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,1,2
Dog,48,Mixed Breed,Male,Brown,Golden,Medium,Medium,No,No,Healthy,0,1,4
Dog,2,Yellow Labrador Retriever,Female,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,4,2
Dog,6,Mixed Breed,Male,White,No Color,Medium,Medium,Yes,No,Healthy,0,6,4
Cat,5,Domestic Short Hair,Male,Black,No Color,Medium,Short,No,No,Healthy,0,,12
Cat,20,Tortoiseshell,Female,Black,Brown,Small,Short,Yes,Yes,Healthy,0,,1
Dog,4,Mixed Breed,Female,Black,Brown,Large,Medium,Yes,No,Healthy,0,4,1
Cat,3,Domestic Short Hair,Male,Gray,White,Medium,Short,No,No,Healthy,0,,3
Cat,0,Domestic Short Hair,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Brown,No Color,Small,Short,Yes,No,Healthy,0,,1
Cat,2,Domestic Short Hair,Male,Black,Gray,Medium,Short,Yes,No,Healthy,0,2,0
Cat,6,Domestic Short Hair,Male,Black,No Color,Medium,Short,Yes,No,Healthy,0,1,4
Dog,144,Dalmatian,Male,Black,Gray,Large,Short,Yes,No,Minor Injury,0,0,4
Dog,24,Rottweiler,Male,Black,Brown,Large,Short,Not Sure,Yes,Healthy,0,2,2
Cat,9,Domestic Short Hair,Male,Gray,No Color,Medium,Short,No,No,Healthy,20,2,4
Dog,2,Mixed Breed,Female,Black,White,Medium,Short,No,No,Healthy,0,3,2
Cat,4,Domestic Medium Hair,Male,Brown,No Color,Small,Medium,Not Sure,Not Sure,Healthy,0,,4
Dog,9,Labrador Retriever,Male,Black,No Color,Large,Short,Not Sure,Not Sure,Healthy,0,1,2
Cat,3,Domestic Short Hair,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,2
Dog,6,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,,1
Dog,1,Mixed Breed,Female,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,,5
Cat,12,Domestic Medium Hair,Female,Black,Yellow,Medium,Medium,Yes,No,Healthy,0,,2
Cat,1,Domestic Medium Hair,Male,Gray,No Color,Small,Medium,No,No,Minor Injury,0,,7
Cat,11,Tabby,Male,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,,4
Dog,4,Mixed Breed,Male,Brown,Cream,Large,Short,No,Not Sure,Healthy,0,3,1
Dog,77,Shih Tzu,Female,Brown,White,Medium,Short,Yes,Yes,Healthy,0,,1
Dog,4,Mixed Breed,Female,Cream,No Color,Small,Short,No,No,Healthy,0,,0
Cat,2,Persian,Female,Gray,No Color,Small,Long,Not Sure,Not Sure,Healthy,0,5,0
Dog,2,Lowchen,Female,Brown,Cream,Medium,Short,No,Not Sure,Healthy,0,1,3
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,20,5,2
Cat,4,Domestic Short Hair,Male,Golden,White,Medium,Short,No,No,Healthy,0,,5
Cat,4,Domestic Short Hair,Female,Black,White,Small,Short,No,No,Healthy,0,,2
Cat,5,Domestic Medium Hair,Male,Cream,White,Small,Medium,No,No,Healthy,0,3,1
Cat,3,Domestic Short Hair,Female,Gray,White,Medium,Short,No,No,Healthy,0,6,3
Dog,1,Mixed Breed,Female,Black,Brown,Small,Short,No,No,Healthy,0,3,4
Dog,60,Mixed Breed,Female,White,No Color,Medium,Long,Yes,No,Healthy,0,,4
Cat,3,Russian Blue,Female,Gray,No Color,Medium,Medium,No,No,Healthy,0,4,3
Dog,72,Beagle,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,1,3
Dog,12,Mixed Breed,Male,White,No Color,Large,Short,No,No,Healthy,0,,2
Dog,2,Rottweiler,Female,Black,Golden,Large,Medium,Not Sure,No,Healthy,300,2,1
Dog,96,Jack Russell Terrier,Male,Black,White,Medium,Medium,Yes,Yes,Healthy,0,,1
Cat,4,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,Not Sure,Yes,Healthy,0,1,4
Cat,4,Domestic Short Hair,Female,Golden,Yellow,Medium,Short,No,No,Healthy,0,,3
Cat,4,Domestic Short Hair,Male,Golden,Yellow,Small,Short,Not Sure,Not Sure,Healthy,0,,5
Cat,12,Domestic Short Hair,Female,Gray,No Color,Medium,Short,Yes,Yes,Healthy,50,2,2
Dog,2,Mixed Breed,Male,Black,White,Medium,Medium,No,No,Healthy,0,,5
Cat,5,Domestic Short Hair,Male,Black,No Color,Medium,Short,No,No,Healthy,0,,7
Cat,3,Domestic Short Hair,Female,Black,Gray,Small,Short,No,No,Healthy,0,5,2
Dog,9,Terrier,Female,Black,Brown,Medium,Medium,Yes,Yes,Healthy,0,2,4
Cat,5,Domestic Short Hair,Male,Gray,White,Small,Short,Yes,Not Sure,Healthy,0,,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,5,Mixed Breed,Male,Brown,White,Medium,Medium,No,Not Sure,Healthy,0,,1
Dog,2,Mixed Breed,Male,White,No Color,Medium,Short,Not Sure,No,Healthy,0,7,3
Cat,1,Persian,Female,Black,No Color,Small,Medium,Yes,No,Healthy,0,1,2
Cat,4,Domestic Short Hair,Female,Golden,White,Small,Medium,No,No,Healthy,0,5,2
Cat,2,Domestic Short Hair,Male,Brown,White,Medium,Short,No,No,Healthy,0,,3
Cat,2,Domestic Short Hair,Male,Yellow,White,Small,Medium,No,No,Healthy,0,2,2
Cat,2,Domestic Short Hair,Female,Gray,No Color,Medium,Short,No,No,Healthy,0,,2
Dog,2,Mixed Breed,Male,Brown,White,Medium,Medium,No,No,Healthy,0,2,1
Dog,1,Mixed Breed,Male,Yellow,Cream,Medium,Medium,No,No,Minor Injury,0,7,2
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,24,Dalmatian,Female,Black,White,Medium,Short,Yes,Not Sure,Healthy,0,2,1
Dog,2,Terrier,Female,Cream,No Color,Medium,Medium,No,No,Healthy,0,,3
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,5,2
Cat,72,Domestic Short Hair,Female,Gray,No Color,Medium,Short,Yes,Yes,Healthy,0,4,4
Dog,1,Mixed Breed,Female,Brown,Cream,Medium,Medium,Yes,No,Healthy,40,1,4
Dog,0,Mixed Breed,Male,Black,No Color,Medium,Short,Yes,Yes,Healthy,0,1,1
Cat,4,Domestic Short Hair,Female,Black,Brown,Small,Medium,No,No,Healthy,0,,2
Dog,48,Mixed Breed,Female,Black,White,Medium,Short,Yes,Yes,Healthy,0,3,4
Dog,4,Poodle,Male,Black,No Color,Medium,Medium,No,No,Healthy,0,,2
Dog,60,Shih Tzu,Female,Black,White,Small,Medium,Not Sure,No,Healthy,200,,7
Cat,24,Domestic Short Hair,Male,Black,Brown,Medium,Short,Yes,Yes,Healthy,100,,7
Dog,84,Pekingese,Male,White,No Color,Small,Medium,Not Sure,Not Sure,Healthy,0,1,1
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,3,3
Dog,2,German Shepherd Dog,Male,Black,Brown,Medium,Medium,Not Sure,No,Healthy,0,1,2
Dog,96,Golden Retriever,Female,Brown,White,Medium,Long,Yes,No,Minor Injury,0,1,3
Dog,0,Mixed Breed,Male,Cream,White,Medium,Medium,Not Sure,Not Sure,Minor Injury,0,0,4
Cat,4,Domestic Short Hair,Male,Golden,No Color,Medium,Short,No,No,Minor Injury,0,1,1
Dog,2,Mixed Breed,Female,Black,No Color,Medium,Medium,No,No,Healthy,0,2,3
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,Not Sure,Healthy,0,1,4
Cat,1,Domestic Short Hair,Female,Black,Brown,Medium,Short,No,No,Healthy,0,2,2
Dog,24,Mixed Breed,Male,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,1,4
Cat,3,Domestic Short Hair,Male,Gray,No Color,Small,Short,No,No,Healthy,0,5,4
Cat,2,Domestic Short Hair,Male,Golden,No Color,Small,Short,No,No,Minor Injury,0,,3
Dog,72,Beagle,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,1,4
Cat,2,Tiger,Female,Black,Cream,Small,Medium,Not Sure,Not Sure,Healthy,0,3,1
Dog,12,Mixed Breed,Female,Brown,No Color,Small,Short,Yes,Yes,Healthy,0,2,3

Cat,19,Persian,Male,Black,White,Medium,Long,Yes,Yes,Healthy,0,0,1
Dog,12,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,1,4
Dog,1,Bull Terrier,Female,Brown,White,Medium,Short,No,No,Healthy,0,3,2
Dog,2,Mixed Breed,Male,Cream,White,Large,Short,Yes,No,Healthy,0,4,1
Dog,4,Mixed Breed,Female,Black,White,Medium,Medium,Yes,No,Healthy,0,,1
Cat,5,Tortoiseshell,Female,Black,Yellow,Medium,Medium,No,No,Healthy,0,3,2
Cat,4,Domestic Short Hair,Female,Brown,Yellow,Medium,Short,Not Sure,Not Sure,Healthy,0,4,4
Dog,18,Mixed Breed,Female,Golden,White,Medium,Medium,Yes,Yes,Healthy,0,1,2
Cat,4,Bengal,Male,Gray,No Color,Medium,Medium,No,No,Healthy,100,1,2
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Not Sure,Not Sure,Healthy,0,,1
Cat,1,Domestic Short Hair,Male,Cream,White,Small,Short,No,No,Healthy,0,1,4
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,5,2
Cat,2,Domestic Medium Hair,Male,Brown,Cream,Medium,Medium,No,No,Healthy,0,,5
Dog,2,Terrier,Male,Black,White,Medium,Short,No,No,Healthy,0,,3
Cat,3,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,1,2
Dog,5,Shar Pei,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,5,1
Dog,2,Mixed Breed,Male,Black,Brown,Large,Short,Not Sure,No,Healthy,0,3,2
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,,0
Dog,24,Mixed Breed,Female,Black,White,Medium,Short,No,No,Healthy,0,2,4
Dog,1,Mixed Breed,Male,Cream,No Color,Medium,Medium,No,No,Healthy,0,1,2
Dog,2,Mixed Breed,Male,Cream,White,Medium,Short,Yes,No,Healthy,0,,3
Cat,2,Tabby,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,2,3
Dog,2,Corgi,Female,Black,Brown,Small,Short,No,No,Healthy,0,6,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,11,3
Cat,3,Domestic Short Hair,Female,Black,Brown,Small,Short,No,No,Healthy,0,1,4
Dog,28,Pekingese,Male,Cream,No Color,Small,Long,Yes,Not Sure,Healthy,50,,1
Cat,1,Domestic Medium Hair,Female,Golden,Cream,Medium,Medium,No,No,Healthy,0,,2
Cat,3,Domestic Medium Hair,Female,Black,Yellow,Medium,Medium,No,Not Sure,Healthy,0,,1
Cat,24,Domestic Medium Hair,Female,Yellow,White,Medium,Medium,No,No,Healthy,0,2,2
Cat,3,Domestic Short Hair,Male,White,No Color,Medium,Short,No,No,Healthy,30,,1
Dog,4,Basenji,Female,Brown,White,Medium,Short,Not Sure,No,Healthy,0,4,2
Dog,3,Mixed Breed,Female,Cream,No Color,Medium,Short,Yes,Yes,Healthy,0,,4
Dog,12,Mixed Breed,Female,Brown,White,Medium,Short,Not Sure,Yes,Healthy,0,3,4
Dog,33,Labrador Retriever,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,4,2
Cat,6,Domestic Medium Hair,Male,Black,No Color,Medium,Long,Yes,Yes,Healthy,0,1,4
Dog,4,Mixed Breed,Male,Brown,No Color,Medium,Short,Yes,No,Healthy,0,5,1
Dog,60,Poodle,Female,Black,No Color,Small,Short,Not Sure,No,Healthy,1,2,1
Dog,2,Mixed Breed,Female,Black,No Color,Small,Short,Yes,No,Healthy,0,,5
Dog,12,Mixed Breed,Female,Black,No Color,Medium,Short,Yes,Yes,Healthy,0,,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,3,2
Cat,1,Oriental Long Hair,Female,Cream,White,Medium,Medium,Yes,No,Healthy,0,1,1
Cat,3,Domestic Short Hair,Male,Brown,White,Small,Medium,No,No,Healthy,0,3,3
Cat,2,Tabby,Male,Black,Brown,Small,Short,No,No,Healthy,0,,4
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,5,2
